,id,name,amenity,geometry
1146,11277110869,Usina Cafetera,cafe,POINT (-58.4038171 -34.5912546)
1147,11278615072,Sam Jorge,cafe,POINT (-58.4996894 -34.587205)
1148,11293610970,Nucha,cafe,POINT (-58.4138738 -34.5887939)
1149,11293936969,La ventana,cafe,POINT (-58.4589856 -34.5739908)
1150,11296026470,Sasha,cafe,POINT (-58.3971823 -34.5929962)
1151,11296132269,N/A,cafe,POINT (-58.3835347 -34.6011976)
1152,11301098369,Porongo,cafe,POINT (-58.3850922 -34.5923404)
1153,11310324171,La Payuca,cafe,POINT (-58.4115829 -34.5866345)
1154,11310679569,La Editorial Bistró,cafe,POINT (-58.4361091 -34.5843803)
1155,11327763369,Doc.cafe,cafe,POINT (-58.4345447 -34.5984148)
1156,11328300299,Martinelli Café,cafe,POINT (-58.4436922 -34.6102973)
1157,11330206669,Croque Madame Vila Crespo,cafe,POINT (-58.4342481 -34.599517)
1158,11337033774,Vedra,cafe,POINT (-58.4598092 -34.5565543)
1159,11339163120,San Cayetano,cafe,POINT (-58.5150117 -34.6498202)
1160,11345574973,Barev,cafe,POINT (-58.4182519 -34.5876339)
1161,11358976369,Oli Café,cafe,POINT (-58.4391995 -34.5792483)
1162,11371567369,Green Eat,cafe,POINT (-58.3751043 -34.6067855)
1163,11374867037,pret a porter,cafe,POINT (-58.4225217 -34.5880116)
1164,11374906606,Lo de nico,cafe,POINT (-58.4916129 -34.7097044)
1165,11401472506,Whoopies,cafe,POINT (-58.4106118 -34.5876818)
1166,11406122292,Doxa,cafe,POINT (-58.4149645 -34.5793136)
1167,11413726369,Croque Madame Colégio Escribanos,cafe,POINT (-58.391756 -34.5914339)
1168,11414667953,Freddo,cafe,POINT (-58.3877922 -34.6042071)
1169,11415752274,Clorindo Café,cafe,POINT (-58.3856715 -34.593527)
1170,11417419430,Molly's,cafe,POINT (-58.4368751 -34.6219156)
1171,11417458271,Sócrates,cafe,POINT (-58.447115 -34.6276346)
1172,11417853669,Negro,cafe,POINT (-58.4318412 -34.5901203)
1173,11418095047,Lua Café,cafe,POINT (-58.3895861 -34.6018999)
1174,11425122569,Selena Café,cafe,POINT (-58.4111546 -34.5731986)
1175,11432304926,Tienda De Café,cafe,POINT (-58.4409341 -34.6209001)
1176,11432304931,The Coffee Store,cafe,POINT (-58.4505699 -34.6280312)
1177,11432304933,Nucha,cafe,POINT (-58.4418366 -34.6249875)
1178,11432357564,Havanna,cafe,POINT (-58.4374421 -34.6199371)
1179,11445318469,Amelia,cafe,POINT (-58.4355953 -34.6103484)
1180,11455702919,Café Sur,cafe,POINT (-58.451831 -34.5680273)
1181,11464578951,Café Martínez,cafe,POINT (-58.4622483 -34.6037117)
1182,11470550370,Hiro,cafe,POINT (-58.3766261 -34.6186396)
1183,11483811869,Amelia,cafe,POINT (-58.4357669 -34.6102418)
1184,11502346969,Sicilia,cafe,POINT (-58.4523954 -34.6031133)
1185,11506428569,Tintico,cafe,POINT (-58.4255151 -34.5840938)
1186,11509016870,Toust,cafe,POINT (-58.4742286 -34.5507926)
1187,11509016872,Café Martínez,cafe,POINT (-58.4817608 -34.5562817)
1188,11511542869,GITAN Café,cafe,POINT (-58.3800243 -34.5913584)
1189,11511611169,Las Flores,cafe,POINT (-58.4410211 -34.5822131)
1190,11525255569,Sadhana Garden,cafe,POINT (-58.4249969 -34.5857656)
1191,11525757185,N/A,cafe,POINT (-58.5205468 -34.6117327)
1192,11533450871,Amayta Pâtisserie,cafe,POINT (-58.3846916 -34.5927606)
1193,11541696969,Obra,cafe,POINT (-58.4958481 -34.572609)
1194,11547326670,Merienda,cafe,POINT (-58.4271922 -34.5840505)
1195,11547329769,Auslander,cafe,POINT (-58.4278284 -34.5829425)
1196,11547334769,Piccolina,cafe,POINT (-58.4276982 -34.5827959)
1197,11547334969,Katsu,cafe,POINT (-58.4274884 -34.5825655)
1198,11554109869,Nila,cafe,POINT (-58.4341623 -34.5804573)
1199,11554770369,Kopi,cafe,POINT (-58.4097407 -34.5809142)
1200,11581905449,Aurelia,cafe,POINT (-58.5256888 -34.5923171)
1201,11584546469,Crisol,cafe,POINT (-58.3876249 -34.5929043)
1202,11584546470,El Correo,cafe,POINT (-58.3894026 -34.5919957)
1203,11584546869,Philo,cafe,POINT (-58.3890728 -34.5922733)
1204,11584548169,Le Maulin de la Fleur,cafe,POINT (-58.3897305 -34.5916869)
1205,11593148069,Yenny café/libros,cafe,POINT (-58.4260588 -34.5859544)
1206,11598488171,N/A,cafe,POINT (-58.4178579 -34.5810081)
1207,11608544955,Manifiesto por el Café,cafe,POINT (-58.445444 -34.5671019)
1208,11635315600,Don Blanco,cafe,POINT (-58.4460352 -34.5678481)
1209,11651494241,La Panera Rosa,cafe,POINT (-58.4508838 -34.5552892)
1210,11683832932,Dolce Danito,cafe,POINT (-58.4827383 -34.5679902)
1211,11685106869,Seattle,cafe,POINT (-58.425632 -34.5817151)
1212,11694981257,C y M Llibros,cafe,POINT (-58.3931891 -34.5989768)
1213,11695208569,Ifigenia Café Literario,cafe,POINT (-58.4710076 -34.6100486)
1214,11716934388,Bagels & Bagels,cafe,POINT (-58.3788557 -34.5975303)
1215,11721543052,Vickin,cafe,POINT (-58.375358 -34.59153)
1216,11721707837,Toki,cafe,POINT (-58.3761884 -34.5963924)
1217,11742231158,Seventys,cafe,POINT (-58.5214507 -34.6277094)
1218,11746922323,Havanna,cafe,POINT (-58.369086 -34.6006803)
1219,11752980020,BUNA Cafe de Especialidad,cafe,POINT (-58.4636744 -34.5465981)
1220,11753762269,Biblos,cafe,POINT (-58.4077088 -34.5793845)
1221,11753765569,La Stampa,cafe,POINT (-58.4074725 -34.5799192)
1222,11757076376,McCafé,cafe,POINT (-58.4884214 -34.546527)
1223,11757076380,Havanna,cafe,POINT (-58.4884831 -34.5464895)
1224,11761671719,SM Patiserie,cafe,POINT (-58.5094787 -34.7019726)
1225,11769732666,Kopi,cafe,POINT (-58.4552592 -34.5499885)
1226,11776433901,Tostado,cafe,POINT (-58.4108654 -34.6032525)
1227,11776439381,Havanna,cafe,POINT (-58.410744 -34.6032526)
1228,11776440127,Havanna,cafe,POINT (-58.4107871 -34.6037441)
1229,11787809795,Simonetta,cafe,POINT (-58.4002769 -34.5903801)
1230,11789599671,Mosquito,cafe,POINT (-58.4230856 -34.5874739)
1231,11800068769,Del turista,cafe,POINT (-58.4359332 -34.565339)
1232,11805981669,Le Molin de la Fleur,cafe,POINT (-58.3897417 -34.5917243)
1233,11807685526,N/A,cafe,POINT (-58.4071553 -34.6082689)
1234,11809794413,Le Chic,cafe,POINT (-58.4066953 -34.6083018)
1235,11817352445,Tostado,cafe,POINT (-58.4879466 -34.5457487)
1236,11823192587,Dorina,cafe,POINT (-58.4411894 -34.574843)
1237,11823213587,Cafecito,cafe,POINT (-58.4427767 -34.5724792)
1238,11828978634,Nica,cafe,POINT (-58.373443 -34.6119548)
1239,11833337942,Lions Bar Cafe,cafe,POINT (-58.4244538 -34.6593619)
1240,11836236499,Lobo Cafe,cafe,POINT (-58.4132538 -34.5805678)
1241,11860555769,Borja,cafe,POINT (-58.4000285 -34.5918826)
1242,11860555969,La Voluntad,cafe,POINT (-58.3989094 -34.5925536)
1243,11863112684,Import Coffee Co.,cafe,POINT (-58.487687 -34.5460995)
1244,11873624700,Havanna,cafe,POINT (-58.4166308 -34.6221917)
1245,11873625122,Café Margot,cafe,POINT (-58.4164714 -34.623331)
1246,11873736324,PANE,cafe,POINT (-58.4179919 -34.6226559)
1247,11874958169,Riche,cafe,POINT (-58.3969845 -34.5931425)
1248,11877927352,Osa Negra,cafe,POINT (-58.4613361 -34.5519858)
1249,11877953097,Ladobueno,cafe,POINT (-58.463324 -34.55303)
1250,11878015329,Barú,cafe,POINT (-58.4596545 -34.5535397)
1251,11884668683,Harper Juice,cafe,POINT (-58.4006716 -34.5904273)
1252,11895267030,Culto,cafe,POINT (-58.3781231 -34.6001536)
1253,11895495669,Petit green,cafe,POINT (-58.4052839 -34.5771989)
1254,11895506569,BFresh,cafe,POINT (-58.4090104 -34.5802511)
1255,11897542408,N/A,cafe,POINT (-58.4083177 -34.5913047)
1256,11905025904,Cafetería del Patio Central,cafe,POINT (-58.4437445 -34.5410296)
1257,11905698887,Dante en Verona,cafe,POINT (-58.4036879 -34.583255)
1258,11910684669,Crecia,cafe,POINT (-58.3983978 -34.5925487)
1259,11915936955,Starbucks,cafe,POINT (-58.4560762 -34.5619291)
1260,11929554155,Olinda,cafe,POINT (-58.4447801 -34.6082026)
1261,11947859713,Café Registrado,cafe,POINT (-58.4310481 -34.6256712)
1262,11947924873,I AM BARISTA,cafe,POINT (-58.4431285 -34.626905)
1263,11950845969,Moire,cafe,POINT (-58.4023012 -34.5907459)
1264,11950916249,Sueña,cafe,POINT (-58.4642224 -34.604398)
1265,11950920879,The Coffee Store,cafe,POINT (-58.4640403 -34.6043047)
1266,11950923792,Café de los Patriotas,cafe,POINT (-58.4607674 -34.6011919)
1267,11950927706,Liz Cafe,cafe,POINT (-58.4607403 -34.6010392)
1268,11961026594,Moliere,cafe,POINT (-58.3783215 -34.5972238)
1269,11974070369,Kellers,cafe,POINT (-58.402793 -34.5889555)
1270,11974087071,Kopi,cafe,POINT (-58.4026419 -34.5871018)
1271,11974091271,Prida,cafe,POINT (-58.4000757 -34.5877167)
1272,11988278869,Martina,cafe,POINT (-58.4045052 -34.5898347)
1273,11992547650,Molina,cafe,POINT (-58.4431315 -34.6314286)
1274,11992547651,Podio,cafe,POINT (-58.4438604 -34.6314414)
1275,11992547654,Polvorín,cafe,POINT (-58.4439353 -34.6305593)
1276,11999253717,Coffelovers Roasters,cafe,POINT (-58.454713 -34.6236026)
1277,12001600559,Porta,cafe,POINT (-58.3947789 -34.5977822)
1278,12004373045,Luna Cafe,cafe,POINT (-58.4269041 -34.594796)
1279,12012856898,Alsina,cafe,POINT (-58.3904708 -34.611484)
1280,12047467013,Pick & Go Café,cafe,POINT (-58.373753 -34.6095398)
1281,12050246108,Debra,cafe,POINT (-58.3845204 -34.5943681)
1282,12058115286,Café Martínez,cafe,POINT (-58.4286579 -34.5827218)
1283,12066586469,Mooi,cafe,POINT (-58.4213411 -34.5701698)
1284,12070071470,Nucha,cafe,POINT (-58.4041777 -34.5924002)
1285,12070150969,N/A,cafe,POINT (-58.4217437 -34.5867077)
1286,12070171669,Anitta,cafe,POINT (-58.4175054 -34.5897446)
1287,12070187269,Maga,cafe,POINT (-58.4121949 -34.5938187)
1288,12070193869,Kismet,cafe,POINT (-58.4105522 -34.5922012)
1289,12084232247,Cafeto,cafe,POINT (-58.4524434 -34.5878163)
1290,12092022769,Robledo,cafe,POINT (-58.4767276 -34.5443868)
1291,12095439442,Selema,cafe,POINT (-58.3829146 -34.5956295)
1292,12095462788,Jussto,cafe,POINT (-58.3811115 -34.5986645)
1293,12095475305,Studio Cat Café,cafe,POINT (-58.3828927 -34.5959723)
1294,12097637281,Al Bacio,cafe,POINT (-58.4245809 -34.5944381)
1295,12099670047,Maratona Café Club,cafe,POINT (-58.4400914 -34.6046835)
1296,12099836038,Juan Valdéz Café,cafe,POINT (-58.3998844 -34.5848542)
1297,12104447301,Lattente,cafe,POINT (-58.3993285 -34.5935143)
1298,12104500694,Hands & Coffee,cafe,POINT (-58.4423674 -34.5671053)
1299,12107036030,Moksha café & vermú,cafe,POINT (-58.4406474 -34.6033801)
1300,12113227401,Bacara,cafe,POINT (-58.3937526 -34.5856405)
1301,12132145235,Rosie,cafe,POINT (-58.4786386 -34.5467926)
1302,12132820302,Café del Ciclista,cafe,POINT (-58.452616 -34.5864275)
1303,12142730001,Tentazioni,cafe,POINT (-58.3958095 -34.5934631)
1304,12142913602,Bagels&Bagels,cafe,POINT (-58.3971878 -34.5990151)
1305,12142947001,Gout,cafe,POINT (-58.3972895 -34.5929831)
1306,12145268027,Copy Club,cafe,POINT (-58.4347221 -34.5688846)
1307,12150455001,Buo,cafe,POINT (-58.4317987 -34.5786405)
1308,12150496002,Endisney Coffee,cafe,POINT (-58.4329271 -34.5810893)
1309,12151512301,La Negra Cata,cafe,POINT (-58.5137279 -34.6333636)
1310,12155808901,Giuseppe Vicenti,cafe,POINT (-58.3984281 -34.5943152)
1311,12155958901,Ambar,cafe,POINT (-58.406776 -34.5904869)
1312,12156279603,Tonico,cafe,POINT (-58.3944945 -34.5950823)
1313,12156283101,Kopi,cafe,POINT (-58.3941639 -34.5935328)
1314,12156355001,Delicias,cafe,POINT (-58.3944682 -34.5949435)
1315,12168462001,Tarzan,cafe,POINT (-58.3956605 -34.6020608)
1316,12168462101,Graziano,cafe,POINT (-58.395651 -34.6022661)
1317,12168475501,Ohana,cafe,POINT (-58.397167 -34.6020805)
1318,12168475504,MARAL,cafe,POINT (-58.3986419 -34.6021346)
1319,12168494701,Zman,cafe,POINT (-58.4033438 -34.6008873)
1320,12169205902,Rivero,cafe,POINT (-58.4029397 -34.5965197)
1321,12175483801,Pain de Jour Gluten Free,cafe,POINT (-58.452201 -34.5607763)
1322,12176804801,Le Ble,cafe,POINT (-58.4797305 -34.6231343)
1323,12177356901,N/A,cafe,POINT (-58.4009443 -34.5945174)
1324,12181329384,Piani,cafe,POINT (-58.4321129 -34.5729395)
1325,12185275930,Magnolias,cafe,POINT (-58.4011865 -34.5953201)
1326,12185275931,Pulso,cafe,POINT (-58.4552058 -34.5569969)
1327,12187397373,Brera,cafe,POINT (-58.4027739 -34.5965925)
1328,12196155265,Bandol,cafe,POINT (-58.456467 -34.559159)
1329,12198313666,Toro Café,cafe,POINT (-58.4019678 -34.5971098)
1330,12198374818,Havanna,cafe,POINT (-58.4517639 -34.5666398)
1331,12200101702,Sweety,cafe,POINT (-58.4007222 -34.588498)
1332,12202156503,Warren,cafe,POINT (-58.403913 -34.5894174)
1333,12202158703,Bicho,cafe,POINT (-58.4025604 -34.5883971)
1334,12203236025,Havanna,cafe,POINT (-58.5180731 -34.6095233)
1335,12203240875,Cigaló,cafe,POINT (-58.4591504 -34.5758599)
1336,12203277910,Calmo,cafe,POINT (-58.4674663 -34.5771862)
1337,12205947201,Owl,cafe,POINT (-58.391753 -34.5939535)
1338,12207845955,N/A,cafe,POINT (-58.529329 -34.6049123)
1339,12208371578,Nica,cafe,POINT (-58.3730812 -34.6188467)
1340,12214844650,Molina,cafe,POINT (-58.5035503 -34.6144482)
1341,12214870186,The Coffee Store,cafe,POINT (-58.476069 -34.5705501)
1342,12227045501,Enitma,cafe,POINT (-58.4536771 -34.562996)
1343,12228446701,Sid cafe,cafe,POINT (-58.4054367 -34.5886367)
1344,12228682797,Jay's,cafe,POINT (-58.4030864 -34.5919895)
1345,12229906301,Aromas,cafe,POINT (-58.4015399 -34.5875919)
1346,12229927102,La Argentina,cafe,POINT (-58.4074652 -34.5889972)
1347,12229927201,Fea,cafe,POINT (-58.4041543 -34.5893686)
1348,12245140501,Ludlow Coffee House,cafe,POINT (-58.4303612 -34.579147)
1349,12247206501,Asgard Cafe,cafe,POINT (-58.4548588 -34.5606477)
1350,12249342902,Bronx Coffee Bar,cafe,POINT (-58.4722858 -34.6135471)
1351,12256297042,Galia,cafe,POINT (-58.4062842 -34.5943368)
1352,12269829301,Barine,cafe,POINT (-58.4065506 -34.5865069)
1353,12269829401,Bonafide,cafe,POINT (-58.4066634 -34.5861749)
1354,12269927801,Nucha,cafe,POINT (-58.4064247 -34.5866268)
1355,12269938102,Romo,cafe,POINT (-58.4043338 -34.5877965)
1356,12273581345,Chantilly,cafe,POINT (-58.4517265 -34.5626822)
1357,12277864840,Mary y Grace,cafe,POINT (-58.401869 -34.5967823)
1358,12280751030,Müsa,cafe,POINT (-58.4585612 -34.5459725)
1359,12280770781,White Coffee,cafe,POINT (-58.4603011 -34.5451207)
1360,12301858247,Tanti,cafe,POINT (-58.4518721 -34.5667613)
1361,12307334402,Starbucks,cafe,POINT (-58.391691 -34.591748)
1362,12314554464,Josefa,cafe,POINT (-58.4664816 -34.6312503)
1363,12320917601,Limbo,cafe,POINT (-58.4007842 -34.5862448)
1364,12320917702,Vuka,cafe,POINT (-58.4002509 -34.5866448)
1365,12325688503,Onno,cafe,POINT (-58.4326449 -34.6034429)
1366,12327879101,Furia,cafe,POINT (-58.4388219 -34.6063851)
1367,12337669501,N/A,cafe,POINT (-58.4013183 -34.5913684)
1368,12344535803,Lorenzo,cafe,POINT (-58.4332159 -34.6027162)
1369,12344643701,Giusseppe Vicenti,cafe,POINT (-58.4338562 -34.602826)
1370,12344808302,Terranova,cafe,POINT (-58.4360175 -34.6006862)
1371,12344904901,Divino,cafe,POINT (-58.4046986 -34.5877659)
1372,12352455001,Tilo,cafe,POINT (-58.4074409 -34.5873623)
1373,12366190113,Clout,cafe,POINT (-58.4293298 -34.5807591)
1374,12366193201,Quilla Cafe,cafe,POINT (-58.4355079 -34.5976927)
1375,12368710206,Orso Cafe,cafe,POINT (-58.4260245 -34.5832432)
1376,12373717802,Tunel Cafe,cafe,POINT (-58.4580839 -34.6040094)
1377,12374065196,Monet,cafe,POINT (-58.3996005 -34.5891581)
1378,12376253001,Viejo Alsina Bodegón,cafe,POINT (-58.3776033 -34.6104612)
1379,12377193733,Cover Café,cafe,POINT (-58.4260822 -34.5859155)
1380,12380075401,N/A,cafe,POINT (-58.3740387 -34.6266394)
1381,12384654660,Havanna,cafe,POINT (-58.3901719 -34.6137479)
1382,12386736123,N/A,cafe,POINT (-58.4353533 -34.5800382)
1383,12386736127,Cinna,cafe,POINT (-58.43583 -34.5802404)
1384,12386898402,Craft Vegan Bakery,cafe,POINT (-58.4386171 -34.5846036)
1385,12387086701,Elocuente Cafe y Libros,cafe,POINT (-58.4384139 -34.584427)
1386,12387263404,Dulce Chatlotte,cafe,POINT (-58.4355246 -34.5818656)
1387,12387263408,Paraiso,cafe,POINT (-58.4387941 -34.5845538)
1388,12387264901,Moksha,cafe,POINT (-58.4340169 -34.582022)
1389,12387337832,Sienmesage,cafe,POINT (-58.4222923 -34.5848041)
1390,12387448201,Il Doble Far Niente,cafe,POINT (-58.437182 -34.5848501)
1391,12387466601,Buro Arbol,cafe,POINT (-58.4391678 -34.5850192)
1392,12387466602,Boiro,cafe,POINT (-58.4345257 -34.600841)
1393,12398033301,Dopo Café y Vino,cafe,POINT (-58.4322246 -34.5900046)
1394,12401044850,Havanna,cafe,POINT (-58.4942984 -34.6018719)
1395,12401044900,El Café de la Abuela,cafe,POINT (-58.4944818 -34.6016877)
1396,12401173175,Bonafide,cafe,POINT (-58.5064724 -34.573989)
1397,12415266201,Buró Árbol,cafe,POINT (-58.4403826 -34.5860301)
1398,12431735301,HIT,cafe,POINT (-58.4334208 -34.5694094)
1399,12434400820,Coffee Bar Rosa,cafe,POINT (-58.4909031 -34.5735904)
1400,12454349186,Organ&co,cafe,POINT (-58.4788785 -34.5903516)
1401,12457315402,Cofi & Window,cafe,POINT (-58.4344997 -34.575595)
1402,12459804437,Juan Valdez Café,cafe,POINT (-58.4685012 -34.5481088)
1403,12459865653,Mojo,cafe,POINT (-58.4561399 -34.5672932)
1404,12465318301,Oss,cafe,POINT (-58.3935235 -34.5921069)
1405,12471929201,Import Coffee Co.,cafe,POINT (-58.3844395 -34.5950863)
1406,12472779172,Cupan,cafe,POINT (-58.4644067 -34.550117)
1407,12472858945,Import Coffee Co,cafe,POINT (-58.3781899 -34.6036529)
1408,12479214301,Zavalia,cafe,POINT (-58.3726163 -34.6246131)
1409,12498759803,Esquina Cortes,cafe,POINT (-58.4061784 -34.5812838)
1410,12498772701,The coffee store,cafe,POINT (-58.4063302 -34.581035)
1411,12505473599,Calma Chica,cafe,POINT (-58.4174727 -34.5988529)
1412,12505473749,Full City Coffeehouse,cafe,POINT (-58.4245041 -34.5973081)
1413,12505486139,Dopo Cafe,cafe,POINT (-58.4323188 -34.5900062)
1414,12529811379,Ghirardelli Café | Café de Especialidad,cafe,POINT (-58.4563174 -34.6032589)
1415,12531635340,Llama Coffee Roasters,cafe,POINT (-58.3651951 -34.5980471)
1416,12531652563,Café Botanico,cafe,POINT (-58.4228713 -34.5950927)
1417,12531658070,tealosophy,cafe,POINT (-58.4296767 -34.5901368)
1418,12537648166,Soho Club,cafe,POINT (-58.4499429 -34.5560404)
1419,12544905046,Martinelli,cafe,POINT (-58.4251856 -34.5896094)
1420,12545594895,Dafne,cafe,POINT (-58.4237035 -34.5990209)
1421,12585450902,Valence,cafe,POINT (-58.3648749 -34.6633342)
1422,12588344576,Barro Café,cafe,POINT (-58.460743 -34.5688312)
1423,12624265282,Club Café,cafe,POINT (-58.3803961 -34.6109101)
1424,12630497202,Viva la Arepa,cafe,POINT (-58.4022241 -34.5879498)
1425,12645230801,La Panera Rosa,cafe,POINT (-58.4534214 -34.5626373)
1426,12650536701,Dulce Hora,cafe,POINT (-58.4043656 -34.5954208)
1427,12650536901,Monti,cafe,POINT (-58.4036456 -34.5926363)
1428,12654196002,Todo Tartas,cafe,POINT (-58.3976601 -34.5936755)
1429,12695685001,Cinna,cafe,POINT (-58.4284573 -34.582447)
1430,12700877302,La Brochette,cafe,POINT (-58.4048856 -34.5947891)
1431,12706376107,Full,cafe,POINT (-58.4794421 -34.5643065)
1432,12708667481,Cafe Dellape,cafe,POINT (-58.4910909 -34.5417052)
1433,12714550505,Bonafide,cafe,POINT (-58.4611431 -34.6039758)
1434,12732198390,Il vero Oriente,cafe,POINT (-58.46633 -34.5314512)
1435,12745935514,Rómulo,cafe,POINT (-58.4753963 -34.5644821)
1436,12749181696,Latter,cafe,POINT (-58.4632977 -34.5748173)
1437,12749907601,Gustó Café,cafe,POINT (-58.4247539 -34.5810868)
1438,12779833337,Moratín,cafe,POINT (-58.4653779 -34.5613975)
1439,12779835720,La Casa de Maga,cafe,POINT (-58.4699816 -34.5644077)
1440,12841080410,Martínez,cafe,POINT (-58.3766754 -34.601039)
1441,12844753804,Kersen,cafe,POINT (-58.4020133 -34.5910523)
1442,12854638921,Café Registrado,cafe,POINT (-58.4701717 -34.5460581)
1443,12860223569,Café Bar Oriente,cafe,POINT (-58.4659372 -34.5791507)
1444,12860257274,The Marine Bar,cafe,POINT (-58.3408518 -34.6551234)
1445,12861034739,Panera Rosa Corrientes,cafe,POINT (-58.3765671 -34.603191)
1446,12861485866,Via 71,cafe,POINT (-58.3922678 -34.600719)
1447,12869909912,Cafeteria Pabellón 2,cafe,POINT (-58.4401624 -34.5441298)
1448,12880943453,Betular,cafe,POINT (-58.5120575 -34.6012862)
1449,12884645952,Black Clover,cafe,POINT (-58.4376321 -34.6141918)
1450,12885375294,Mamly,cafe,POINT (-58.4528399 -34.5564945)
1451,12885405047,Krop,cafe,POINT (-58.4532407 -34.5562578)
1452,12888992799,Jimena Fuster,cafe,POINT (-58.4557842 -34.558541)
1453,12892409835,Tostado,cafe,POINT (-58.4171587 -34.5979901)
1454,12921812701,Havanna,cafe,POINT (-58.4392655 -34.6054266)
1455,12958037575,Fiorentina,cafe,POINT (-58.4481694 -34.5759944)
1456,12958040552,Café Martínez,cafe,POINT (-58.465482 -34.6294324)
1457,12958116776,Amancio,cafe,POINT (-58.4795919 -34.6134592)
1458,12958121791,Tienda de Café,cafe,POINT (-58.4789596 -34.6142636)
1459,12978106865,Gaudi,cafe,POINT (-58.3782517 -34.6014998)
1460,12978153883,Altitud,cafe,POINT (-58.3787588 -34.6013449)
1461,12978180096,Ginko,cafe,POINT (-58.3780973 -34.6014426)
1462,12978182055,Cic,cafe,POINT (-58.3800081 -34.6037367)
1463,12978182124,Sherman's Coffe,cafe,POINT (-58.3780963 -34.6014931)
1464,12995190953,Café Sur,cafe,POINT (-58.4497955 -34.578302)
1465,13011933101,Mandi Cafe,cafe,POINT (-58.4461963 -34.5875396)
1466,13018026701,Costanzo,cafe,POINT (-58.3981401 -34.5917459)
1467,13073280101,Nerea,cafe,POINT (-58.4379433 -34.5840065)
1468,13075941907,Rita,cafe,POINT (-58.4376232 -34.5767786)
1469,13076530601,Fraterno,cafe,POINT (-58.4308506 -34.596014)
1470,13076534601,Fraterno,cafe,POINT (-58.4308506 -34.596014)
1471,13076662884,Kaido,cafe,POINT (-58.4498517 -34.6073752)
1472,13076787701,CL,cafe,POINT (-58.4307477 -34.5956048)
1473,13102930642,Tostado,cafe,POINT (-58.4318681 -34.6019413)
1474,13140261485,Trippin,cafe,POINT (-58.3770457 -34.5969202)
1475,13140277959,Rediscover Cafe,cafe,POINT (-58.377044 -34.5969757)
1476,13145774402,Canillita,cafe,POINT (-58.3974545 -34.5982508)
1477,13145788201,Junin,cafe,POINT (-58.3974595 -34.5971204)
1478,13148284772,Havanna,cafe,POINT (-58.485671 -34.5740746)
1479,13152362801,Brusco café & Bar,cafe,POINT (-58.4382996 -34.5750632)
1480,13153975507,Veintidós,cafe,POINT (-58.4537479 -34.5659139)
1481,13155871101,Havanna,cafe,POINT (-58.4712705 -34.5462191)
1482,13156785801,Kopi Cafe,cafe,POINT (-58.4739715 -34.5433624)
1483,13168170866,Rita,cafe,POINT (-58.464107 -34.542194)
1484,13171788301,Lab Sucre,cafe,POINT (-58.4583251 -34.622139)
1485,13241216301,Mamushka,cafe,POINT (-58.426602 -34.5911799)
1486,13243413801,Magari,cafe,POINT (-58.3709238 -34.6277105)
1487,13243699301,Atalaya,cafe,POINT (-58.3741173 -34.59846)
1488,13243708601,Shell Select,cafe,POINT (-58.3997253 -34.579675)
1489,13243950701,La Fonte De Oro,cafe,POINT (-58.3826271 -34.5989824)
1490,13244056001,Shell Select,cafe,POINT (-58.3817563 -34.6180056)
1491,13254409701,Klawer,cafe,POINT (-58.4056699 -34.5883938)
1492,13254409702,Zion,cafe,POINT (-58.4077265 -34.5869073)
1493,13254559301,Salad,cafe,POINT (-58.4064639 -34.5818433)
1494,13254940624,Gorrión,cafe,POINT (-58.4510262 -34.5674072)
1495,13270618101,Hobby,cafe,POINT (-58.4297123 -34.5927108)
1496,13276454101,Arista,cafe,POINT (-58.4325311 -34.5674572)
1497,13305351741,Babalú,cafe,POINT (-58.3730908 -34.5974132)
1498,13314477501,Literal,cafe,POINT (-58.4253537 -34.5827272)
1499,13335086666,Sweet,cafe,POINT (-58.5026378 -34.6000038)
1500,13336190901,Delirante,cafe,POINT (-58.3781051 -34.6013896)
1501,13337479859,Arte Express,cafe,POINT (-58.4902623 -34.5974089)
1502,13346720674,El Patiecito,cafe,POINT (-58.4746701 -34.5498404)
1503,13352125163,Trois,cafe,POINT (-58.4646477 -34.5427339)
1504,13388592509,Room,cafe,POINT (-58.4690338 -34.5368391)
1505,13389686958,Cruce,cafe,POINT (-58.4577707 -34.5703688)
1506,13389895960,Ambar,cafe,POINT (-58.4331906 -34.5727168)
1507,13398325101,Dorina Café Donado,cafe,POINT (-58.4709608 -34.577456)
1508,13398335701,Berry Cafe,cafe,POINT (-58.4709188 -34.5775119)
1509,13409890058,Tienda de Café,cafe,POINT (-58.4487972 -34.5771831)
1510,13438729201,La Noire,cafe,POINT (-58.4489969 -34.5851903)
1511,13438729402,Jungla,cafe,POINT (-58.4481542 -34.587817)
1512,13438729503,Expresso Oriental,cafe,POINT (-58.4477226 -34.5868976)
1513,13440422140,Caffe Truffa Reconquista,cafe,POINT (-58.3726777 -34.6006434)
1514,13440724802,Silvestre,cafe,POINT (-58.4490959 -34.5839999)
1515,13447024001,Utopía,cafe,POINT (-58.389568 -34.6005209)
1516,13484052291,Franco Specialty Coffee,cafe,POINT (-58.3871332 -34.6089937)
1517,13484052292,Nica,cafe,POINT (-58.3721554 -34.6100683)
1518,13484949901,Pampa,cafe,POINT (-58.4409638 -34.5568798)
1519,13496037401,Mendrugo,cafe,POINT (-58.4861796 -34.6307924)
1520,13517938501,Modular,cafe,POINT (-58.3758318 -34.6196593)
